x,CausalPFN,S-Learner,T-Learner,X-Learner,DR-Learner
0.004687500000000001,7.807620237351655e-05,0.0008034293082952186,0.000372750901654208,3.123048094940651e-05,-0.00033833021028523857
0.0047395833333333335,6.940106877645919e-05,0.000795873546775201,0.0004306784066410106,9.056839475327921e-05,-0.0003585721886783722
0.004791666666666667,8.22965376369499e-05,0.0007883177852551833,0.0004886059116278132,-6.005861721039714e-05,-0.0003788141670715062
0.00484375,9.451329761004633e-05,0.000858838226108682,0.0005270143660212368,-8.67513359705764e-06,-0.0003990561454646404
0.004895833333333334,8.629474999178147e-05,0.0008512824645886643,0.0005074953154278576,3.9038101186758274e-05,-0.00035134291068082446
0.004947916666666667,7.807620237351655e-05,0.0008437267030686466,0.00048797626483447845,8.34607680544487e-05,-0.00037086196127420363
0.005,-2.4023446884158923e-05,0.0009142471439221456,0.00037618533870876147,6.46147881711861e-05,-0.00032576622369639665
0.005052083333333334,4.404298595429137e-05,0.0009295947845096815,0.0004156409596943088,0.00010670414324380599,-0.0003446122035796591
0.005104166666666667,-5.465334166146153e-05,0.0010003513429106808,0.0003949737296542602,8.848636268998539e-05,-0.0002853819810894053
0.00515625,-0.00014853521427156806,0.0009930316989381635,0.0004523827019877282,-4.281598194676704e-05,-0.0003042279609726678
0.005208333333333334,-0.0001618652976036318,0.0009857120549656465,0.0004317154719476799,1.5111523040035587e-05,-0.000260254007911722
0.005260416666666667,-0.0001751953809356957,0.0008399106618969205,0.00047068796288034264,-5.037174346678621e-06,-0.00027847178846554234
0.0053125,-0.00018852546426775945,0.0008304468797910397,0.0005286874275006693,3.9038101186758274e-05,-0.0002186133666458464
0.005364583333333334,-0.0002018555475998233,0.0008990593000586755,0.000566052467207995,1.9519050593379137e-05,-0.00015875494482615017
0.005416666666666667,-0.00021518563093188707,0.0009676717203263112,0.0006013977750392491,6.151458368822524e-05,-0.00017697272537997078
0.0054687500000000005,-0.00022851571426395095,0.0008243928427086012,0.0005824062663537992,4.258701947646367e-05,-0.00019519050593379137
0.005520833333333333,-0.0002418457975960147,0.0008129110482419077,0.0005634147576683493,8.266892016019399e-05,-0.00015111523040035475
0.005572916666666667,-0.0003420481246839773,0.0008795054561487306,0.0005978993392287713,6.429804901348427e-05,-0.00010979465958775765
0.005625000000000001,-0.00043758987841901147,0.0008680236616820371,0.0005794076070876756,0.0001240033802402911,-0.0001268738288569644
0.0056770833333333335,-0.0005287888251660894,0.0009346180695888598,0.0006389920773200959,0.00010563250909358111,-0.00026735184449113255
0.005729166666666667,-0.00046845721424109934,0.000959221914874632,0.0006205003451790001,8.726163794687141e-05,-0.00028627940870289413
0.005781250000000001,-0.0004081256033161092,0.0010261443740519319,0.000654638927593331,6.88907668001617e-05,-0.00030520697291465566
0.005833333333333334,-0.0003817058782705254,0.0010149906308557152,0.0006870705808869457,0.00010930668332292307,-0.0002460583347529007
0.005885416666666667,-0.0003990561454646401,0.0010038368876594986,0.0007475796377264209,9.146069420897649e-05,-0.0002649858989646623
0.0059375,-0.000416406412658755,0.0010280033312513013,0.0007788577261162993,0.000130127003955861,-0.00028391346317642387
